Dot Point Measurements																									
																									
"Generated: Tuesday, June 28, 2022 18:32:22"																									
																									
Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
Huon_3_5_1262.jpg	0		406	196			3_5										Open Water			Open					89.9
Huon_3_5_1262.jpg	0		674	196			3_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_3_5_1262.jpg	0		941	196			3_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_3_5_1262.jpg	0		139	578			3_5										Open Water			Open					64.2
Huon_3_5_1262.jpg	0		406	578			3_5										Open Water			Open					46.9
Huon_3_5_1262.jpg	0		674	578			3_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_3_5_1262.jpg	0		941	578			3_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_3_5_1262.jpg	0		139	960			3_5										Open Water			Open					46.5
Huon_3_5_1262.jpg	0		406	960			3_5										Open Water			Open					15.5
Huon_3_5_1262.jpg	0		674	960			3_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			15.5
Huon_3_5_1262.jpg	0		941	960			3_5										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.5
Huon_3_5_1262.jpg	0		139	1342			3_5										Open Water			Open					64.2
Huon_3_5_1262.jpg	0		406	1342			3_5										Open Water			Open					46.9
Huon_3_5_1262.jpg	0		674	1342			3_5										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.9
Huon_3_5_1262.jpg	0		941	1342			3_5										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_3_5_1262.jpg	0		139	1724			3_5										Open Water			Open					100
Huon_3_5_1262.jpg	0		406	1724			3_5										Open Water			Open					89.9
Huon_3_5_1262.jpg	0		674	1724			3_5										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_3_5_1262.jpg	0		941	1724			3_5										Open Water			Open					100
Huon_3_6_1278.jpg	0		139	196			3_6										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_3_6_1278.jpg	0		406	196			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_3_6_1278.jpg	0		674	196			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_3_6_1278.jpg	0		941	196			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				100
Huon_3_6_1278.jpg	0		139	578			3_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_3_6_1278.jpg	0		406	578			3_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_3_6_1278.jpg	0		674	578			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_3_6_1278.jpg	0		941	578			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_3_6_1278.jpg	0		139	960			3_6										Open Water			Open					46.5
Huon_3_6_1278.jpg	0		406	960			3_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_3_6_1278.jpg	0		674	960			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
Huon_3_6_1278.jpg	0		941	960			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.5
Huon_3_6_1278.jpg	0		139	1342			3_6										Open Water			Open					64.2
Huon_3_6_1278.jpg	0		406	1342			3_6										Invertebrate Complex	Complex 4		Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_3_6_1278.jpg	0		674	1342			3_6										Invertebrate Complex	Complex 2		Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_3_6_1278.jpg	0		941	1342			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_3_6_1278.jpg	0		139	1724			3_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_3_6_1278.jpg	0		406	1724			3_6										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_3_6_1278.jpg	0		674	1724			3_6										Invertebrate Complex	Complex 2		Limited	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_3_6_1278.jpg	0		941	1724			3_6										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_1_1258.jpg	0		139	196			4_1										Open Water			Open					100
Huon_4_1_1258.jpg	0		406	196			4_1										Open Water			Open					89.9
Huon_4_1_1258.jpg	0		674	196			4_1										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.9
Huon_4_1_1258.jpg	0		941	196			4_1										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			100
Huon_4_1_1258.jpg	0		139	578			4_1										Open Water			Open					64.2
Huon_4_1_1258.jpg	0		406	578			4_1										Open Water			Open					46.9
Huon_4_1_1258.jpg	0		674	578			4_1										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_4_1_1258.jpg	0		941	578			4_1										Unconsolidated	Sand / mud (coarse sand)		Open	"0. Flat substrate, sandy, rubble with few features. ~0 substrate slope"	82001014			64.2
Huon_4_1_1258.jpg	0		139	960			4_1										Open Water			Open					46.5
Huon_4_1_1258.jpg	0		406	960			4_1										Open Water			Open					15.5
Huon_4_1_1258.jpg	0		674	960			4_1										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				15.5
Huon_4_1_1258.jpg	0		941	960			4_1										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			46.5
Huon_4_1_1258.jpg	0		139	1342			4_1										Open Water			Open					64.2
Huon_4_1_1258.jpg	0		406	1342			4_1										Open Water			Open					46.9
Huon_4_1_1258.jpg	0		674	1342			4_1										Invertebrate Complex	Complex 4		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.9
Huon_4_1_1258.jpg	0		941	1342			4_1										Sponges	Large Multi Form >10cm		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000000			64.2
Huon_4_1_1258.jpg	0		139	1724			4_1										Open Water			Open					100
Huon_4_1_1258.jpg	0		406	1724			4_1										Open Water			Open					89.9
Huon_4_1_1258.jpg	0		674	1724			4_1										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			89.9
Huon_4_1_1258.jpg	0		941	1724			4_1										Sponges	Large Multi Form >10cm		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	10000000			100
Huon_4_2_1280.jpg	0		139	196			4_2										Open Water			Open					100
Huon_4_2_1280.jpg	0		406	196			4_2										Open Water			Open					89.9
Huon_4_2_1280.jpg	0		674	196			4_2										Open Water			Open					89.9
Huon_4_2_1280.jpg	0		941	196			4_2										Open Water			Open					100
Huon_4_2_1280.jpg	0		139	578			4_2										Open Water			Open					64.2
Huon_4_2_1280.jpg	0		406	578			4_2										Open Water			Open					46.9
Huon_4_2_1280.jpg	0		674	578			4_2										Open Water			Open					46.9
Huon_4_2_1280.jpg	0		941	578			4_2										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_4_2_1280.jpg	0		139	960			4_2										Open Water			Open					46.5
Huon_4_2_1280.jpg	0		406	960			4_2										Open Water			Open					15.5
Huon_4_2_1280.jpg	0		674	960			4_2										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
Huon_4_2_1280.jpg	0		941	960			4_2										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.5
Huon_4_2_1280.jpg	0		139	1342			4_2										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_4_2_1280.jpg	0		406	1342			4_2										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_4_2_1280.jpg	0		674	1342			4_2										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_4_2_1280.jpg	0		941	1342			4_2										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_4_2_1280.jpg	0		139	1724			4_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_2_1280.jpg	0		406	1724			4_2										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_2_1280.jpg	0		674	1724			4_2										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_2_1280.jpg	0		941	1724			4_2										Sponges	Erect forms	Branching	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000915			100
Huon_4_3_1260.jpg	0		139	196			4_3										Open Water			Open					100
Huon_4_3_1260.jpg	0		406	196			4_3										Open Water			Open					89.9
Huon_4_3_1260.jpg	0		674	196			4_3										Invertebrate Complex	Complex 4		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				89.9
Huon_4_3_1260.jpg	0		941	196			4_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_4_3_1260.jpg	0		139	578			4_3										Open Water			Open					64.2
Huon_4_3_1260.jpg	0		406	578			4_3										Open Water			Open					46.9
Huon_4_3_1260.jpg	0		674	578			4_3										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_4_3_1260.jpg	0		941	578			4_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_4_3_1260.jpg	0		139	960			4_3										Open Water			Open					46.5
Huon_4_3_1260.jpg	0		406	960			4_3										Open Water			Open					15.5
Huon_4_3_1260.jpg	0		674	960			4_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_4_3_1260.jpg	0		941	960			4_3										Invertebrate Complex	Complex 3		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope				46.5
Huon_4_3_1260.jpg	0		139	1342			4_3										Open Water			Open					64.2
Huon_4_3_1260.jpg	0		406	1342			4_3										Open Water			Open					46.9
Huon_4_3_1260.jpg	0		674	1342			4_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_4_3_1260.jpg	0		941	1342			4_3										Unconsolidated	Sand / mud (coarse sand)		Open	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			64.2
Huon_4_3_1260.jpg	0		139	1724			4_3										Open Water			Open					100
Huon_4_3_1260.jpg	0		406	1724			4_3										Open Water			Open					89.9
Huon_4_3_1260.jpg	0		674	1724			4_3										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_4_3_1260.jpg	0		941	1724			4_3										Unconsolidated	Sand / mud (coarse sand)		Limited	1. Some relief features amongst mostly flat substrate/sand/rubble. <45 degree substrate slope	82001014			100
Huon_4_4_1278.jpg	0		139	196			4_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_4_1278.jpg	0		406	196			4_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_4_1278.jpg	0		674	196			4_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_4_1278.jpg	0		941	196			4_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_4_1278.jpg	0		139	578			4_4										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_4_4_1278.jpg	0		406	578			4_4										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_4_4_1278.jpg	0		674	578			4_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_4_4_1278.jpg	0		941	578			4_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_4_4_1278.jpg	0		139	960			4_4										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.5
Huon_4_4_1278.jpg	0		406	960			4_4										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
Huon_4_4_1278.jpg	0		674	960			4_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_4_4_1278.jpg	0		941	960			4_4										Invertebrate Complex	Complex 2		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.5
Huon_4_4_1278.jpg	0		139	1342			4_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_4_4_1278.jpg	0		406	1342			4_4										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_4_4_1278.jpg	0		674	1342			4_4										Octocoral/Black	Fan (2D)		Limited	3. Good relief structure with some overhangs. >45 substrate slope	11168912			46.9
Huon_4_4_1278.jpg	0		941	1342			4_4										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_4_4_1278.jpg	0		139	1724			4_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_4_1278.jpg	0		406	1724			4_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_4_1278.jpg	0		674	1724			4_4										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_4_1278.jpg	0		941	1724			4_4										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_5_1260.jpg	0		139	196			4_5										Open Water			Open					100
Huon_4_5_1260.jpg	0		406	196			4_5										Open Water			Open					89.9
Huon_4_5_1260.jpg	0		674	196			4_5										Open Water			Open					89.9
Huon_4_5_1260.jpg	0		941	196			4_5										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				100
Huon_4_5_1260.jpg	0		139	578			4_5										Open Water			Open					64.2
Huon_4_5_1260.jpg	0		406	578			4_5										Open Water			Open					46.9
Huon_4_5_1260.jpg	0		674	578			4_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_4_5_1260.jpg	0		941	578			4_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_4_5_1260.jpg	0		139	960			4_5										Open Water			Open					46.5
Huon_4_5_1260.jpg	0		406	960			4_5										Open Water			Open					15.5
Huon_4_5_1260.jpg	0		674	960			4_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_4_5_1260.jpg	0		941	960			4_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_4_5_1260.jpg	0		139	1342			4_5										Open Water			Open					64.2
Huon_4_5_1260.jpg	0		406	1342			4_5										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.9
Huon_4_5_1260.jpg	0		674	1342			4_5										Sponges	Erect forms	Branching	Limited	3. Good relief structure with some overhangs. >45 substrate slope	10000915			46.9
Huon_4_5_1260.jpg	0		941	1342			4_5										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_4_5_1260.jpg	0		139	1724			4_5										Open Water			Open					100
Huon_4_5_1260.jpg	0		406	1724			4_5										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				89.9
Huon_4_5_1260.jpg	0		674	1724			4_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_5_1260.jpg	0		941	1724			4_5										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_6_1280.jpg	0		139	196			4_6										Open Water			Open					100
Huon_4_6_1280.jpg	0		406	196			4_6										Open Water			Open					89.9
Huon_4_6_1280.jpg	0		674	196			4_6										Open Water			Open					89.9
Huon_4_6_1280.jpg	0		941	196			4_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_6_1280.jpg	0		139	578			4_6										Open Water			Open					64.2
Huon_4_6_1280.jpg	0		406	578			4_6										Open Water			Open					46.9
Huon_4_6_1280.jpg	0		674	578			4_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_4_6_1280.jpg	0		941	578			4_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				64.2
Huon_4_6_1280.jpg	0		139	960			4_6										Open Water			Open					46.5
Huon_4_6_1280.jpg	0		406	960			4_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_4_6_1280.jpg	0		674	960			4_6										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				15.5
Huon_4_6_1280.jpg	0		941	960			4_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_4_6_1280.jpg	0		139	1342			4_6										Open Water			Open					64.2
Huon_4_6_1280.jpg	0		406	1342			4_6										Sponges	Massive forms	Simple	Open	3. Good relief structure with some overhangs. >45 substrate slope	10000904			46.9
Huon_4_6_1280.jpg	0		674	1342			4_6										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_4_6_1280.jpg	0		941	1342			4_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_4_6_1280.jpg	0		139	1724			4_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_4_6_1280.jpg	0		406	1724			4_6										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_6_1280.jpg	0		674	1724			4_6										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_4_6_1280.jpg	0		941	1724			4_6										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_5_1_1280.jpg	0		139	196			5_1										Open Water			Open					100
Huon_5_1_1280.jpg	0		406	196			5_1										Open Water			Open					89.9
Huon_5_1_1280.jpg	0		674	196			5_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_1_1280.jpg	0		941	196			5_1										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_5_1_1280.jpg	0		139	578			5_1										Open Water			Open					64.2
Huon_5_1_1280.jpg	0		406	578			5_1										Open Water			Open					46.9
Huon_5_1_1280.jpg	0		674	578			5_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_1_1280.jpg	0		941	578			5_1										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_1_1280.jpg	0		139	960			5_1										Open Water			Open					46.5
Huon_5_1_1280.jpg	0		406	960			5_1										Open Water			Open					15.5
Huon_5_1_1280.jpg	0		674	960			5_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				15.5
Huon_5_1_1280.jpg	0		941	960			5_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.5
Huon_5_1_1280.jpg	0		139	1342			5_1										Open Water			Open					64.2
Huon_5_1_1280.jpg	0		406	1342			5_1										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_1_1280.jpg	0		674	1342			5_1										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				46.9
Huon_5_1_1280.jpg	0		941	1342			5_1										Invertebrate Complex	Complex 2		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_1_1280.jpg	0		139	1724			5_1										Open Water			Open					100
Huon_5_1_1280.jpg	0		406	1724			5_1										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_1_1280.jpg	0		674	1724			5_1										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_1_1280.jpg	0		941	1724			5_1										Invertebrate Complex	Complex 2		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_5_2_1260.jpg	0		139	196			5_2										Open Water			Open					100
Huon_5_2_1260.jpg	0		406	196			5_2										Open Water			Open					89.9
Huon_5_2_1260.jpg	0		674	196			5_2										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_5_2_1260.jpg	0		941	196			5_2										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_5_2_1260.jpg	0		139	578			5_2										Open Water			Open					64.2
Huon_5_2_1260.jpg	0		406	578			5_2										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_5_2_1260.jpg	0		674	578			5_2										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_5_2_1260.jpg	0		941	578			5_2										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_5_2_1260.jpg	0		139	960			5_2										Open Water			Open					46.5
Huon_5_2_1260.jpg	0		406	960			5_2										Open Water			Open					15.5
Huon_5_2_1260.jpg	0		674	960			5_2										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				15.5
Huon_5_2_1260.jpg	0		941	960			5_2										Invertebrate Complex	Complex 4		Open	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.5
Huon_5_2_1260.jpg	0		139	1342			5_2										Open Water			Open					64.2
Huon_5_2_1260.jpg	0		406	1342			5_2										Open Water			Open					46.9
Huon_5_2_1260.jpg	0		674	1342			5_2										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				46.9
Huon_5_2_1260.jpg	0		941	1342			5_2										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				64.2
Huon_5_2_1260.jpg	0		139	1724			5_2										Open Water			Open					100
Huon_5_2_1260.jpg	0		406	1724			5_2										Open Water			Open					89.9
Huon_5_2_1260.jpg	0		674	1724			5_2										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				89.9
Huon_5_2_1260.jpg	0		941	1724			5_2										Invertebrate Complex	Complex 4		Limited	2. Mostly relief features amongst some flat substrate or rubble. ~45 substrate slope				100
Huon_5_3_1258.jpg	0		139	196			5_3										Open Water			Open					100
Huon_5_3_1258.jpg	0		406	196			5_3										Open Water			Open					89.9
Huon_5_3_1258.jpg	0		674	196			5_3										Open Water			Open					89.9
Huon_5_3_1258.jpg	0		941	196			5_3										Open Water			Open					100
Huon_5_3_1258.jpg	0		139	578			5_3										Open Water			Open					64.2
Huon_5_3_1258.jpg	0		406	578			5_3										Open Water			Open					46.9
Huon_5_3_1258.jpg	0		674	578			5_3										Open Water			Open					46.9
Huon_5_3_1258.jpg	0		941	578			5_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_3_1258.jpg	0		139	960			5_3										Open Water			Open					46.5
Huon_5_3_1258.jpg	0		406	960			5_3										Open Water			Open					15.5
Huon_5_3_1258.jpg	0		674	960			5_3										Open Water			Open					15.5
Huon_5_3_1258.jpg	0		941	960			5_3										Invertebrate Complex	Complex 4		Open	"4. High structural complexity, fissures and caves. Vertical wall. ~90 substrate slope"				46.5
Huon_5_3_1258.jpg	0		139	1342			5_3										Open Water			Open					64.2
Huon_5_3_1258.jpg	0		406	1342			5_3										Open Water			Open					46.9
Huon_5_3_1258.jpg	0		674	1342			5_3										Open Water			Limited					46.9
Huon_5_3_1258.jpg	0		941	1342			5_3										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				64.2
Huon_5_3_1258.jpg	0		139	1724			5_3										Open Water			Open					100
Huon_5_3_1258.jpg	0		406	1724			5_3										Open Water			Open					89.9
Huon_5_3_1258.jpg	0		674	1724			5_3										Open Water			Limited					89.9
Huon_5_3_1258.jpg	0		941	1724			5_3										Invertebrate Complex	Complex 4		Limited	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_5_4_1278.jpg	0		139	196			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				100
Huon_5_4_1278.jpg	0		406	196			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
Huon_5_4_1278.jpg	0		674	196			5_4										Invertebrate Complex	Complex 4		Open	3. Good relief structure with some overhangs. >45 substrate slope				89.9
