Dot Point Measurements

Generated: Thursday 07 July 2022 09:17:14

Filename	Frame	Time (mins)	Image row	Image col	Date	Location	Site #	Transect #	Latitude	Longitude	Rugosity	Depth	Collector	Fishing status	Spare	Spare	BROAD	MORPHOLOGY	TYPE	FieldOfView	Relief	CODE			Radius %
51.jpg	      0		1711	1247													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.2
51.jpg	      0		1677	1571													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.8
51.jpg	      0		1689	734													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.3
51.jpg	      0		1723	1186													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.4
51.jpg	      0		2014	216													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
51.jpg	      0		1850	528													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.4
51.jpg	      0		1921	240													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			97.1
51.jpg	      0		2027	304													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			95.9
51.jpg	      0		1861	1827													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			28.9
51.jpg	      0		2060	1918													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			38.6
51.jpg	      0		2017	1263													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.1
51.jpg	      0		1957	1363													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.1
51.jpg	      0		1921	859													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.7
51.jpg	      0		1913	194													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			99.3
51.jpg	      0		2086	719													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			77.5
51.jpg	      0		1862	1016													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.8
51.jpg	      0		1740	847													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			63.4
51.jpg	      0		1673	2716													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.8
51.jpg	      0		1655	3368													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.6
51.jpg	      0		1899	2989													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.2
51.jpg	      0		1799	3243													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.4
51.jpg	      0		1669	2758													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			45.8
51.jpg	      0		1929	2964													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			61.9
51.jpg	      0		2012	3545													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.5
51.jpg	      0		1874	2029													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.8
51.jpg	      0		1643	3053													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			60.2
51.jpg	      0		1910	1932													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			30.5
51.jpg	      0		1999	1971													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.2
51.jpg	      0		1859	2863													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.3
51.jpg	      0		1954	3356													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.0
51.jpg	      0		1679	2446													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.4
51.jpg	      0		1636	3695													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.5
51.jpg	      0		1749	3761													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.2
51.jpg	      0		1938	2489													Macroalgae	Filamentous and filiform		Open		80300930			42.5
51.jpg	      0		1874	2592													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.9
51.jpg	      0		2103	2671													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			55.4
51.jpg	      0		2027	3192													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.0
52.jpg	      0		631	1012													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.0
52.jpg	      0		852	763													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.2
52.jpg	      0		930	1889													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			21.2
52.jpg	      0		573	1445													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.2
52.jpg	      0		671	155													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			95.9
52.jpg	      0		1017	929													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.5
52.jpg	      0		994	1736													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.6
52.jpg	      0		878	1096													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			48.6
52.jpg	      0		852	1281													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.5
52.jpg	      0		825	593													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.6
52.jpg	      0		700	1504													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			39.3
52.jpg	      0		761	713													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.4
52.jpg	      0		629	1426													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.4
52.jpg	      0		896	1657													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			26.9
52.jpg	      0		955	1499													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.8
52.jpg	      0		777	1198													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.1
52.jpg	      0		659	1711													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.5
52.jpg	      0		948	1104													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.7
52.jpg	      0		606	395													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.1
52.jpg	      0		861	751													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.6
52.jpg	      0		1053	2098													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			16.8
52.jpg	      0		642	3725													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			96.1
52.jpg	      0		804	3179													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.7
52.jpg	      0		612	2304													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			41.1
52.jpg	      0		879	3033													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.5
52.jpg	      0		915	2887													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.1
52.jpg	      0		723	3012													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.1
52.jpg	      0		821	2310													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			32.3
52.jpg	      0		882	2060													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.2
52.jpg	      0		999	3179													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.4
52.jpg	      0		963	3711													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.7
52.jpg	      0		912	2309													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.6
52.jpg	      0		1052	2937													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.0
52.jpg	      0		953	3651													Macroalgae	Drift		Open		80300000_2			87.9
52.jpg	      0		623	2925													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.2
52.jpg	      0		793	2376													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.4
52.jpg	      0		1060	3157													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.6
52.jpg	      0		768	3193													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.1
52.jpg	      0		1009	3128													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.8
52.jpg	      0		988	2248													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			23.7
52.jpg	      0		1906	28													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
52.jpg	      0		1725	1645													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.1
52.jpg	      0		1937	1615													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.7
52.jpg	      0		1786	1439													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.5
52.jpg	      0		1760	373													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.4
52.jpg	      0		1822	197													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			90.7
52.jpg	      0		1673	1621													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			22.9
52.jpg	      0		1769	384													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.0
52.jpg	      0		2078	822													Macroalgae	Drift		Open		80300000_2			67.1
52.jpg	      0		2095	708													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			72.3
52.jpg	      0		2094	652													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.7
52.jpg	      0		1732	552													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			72.4
52.jpg	      0		1721	1498													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			29.1
52.jpg	      0		1948	1245													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.1
52.jpg	      0		2080	1888													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.7
52.jpg	      0		2129	888													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			65.8
52.jpg	      0		1776	303													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			85.0
52.jpg	      0		1940	1471													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.9
52.jpg	      0		1826	324													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			84.7
52.jpg	      0		1806	79													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			96.2
52.jpg	      0		1706	1937													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.9
52.jpg	      0		1700	1928													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.6
52.jpg	      0		1941	2773													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			51.1
52.jpg	      0		1971	3376													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			78.3
52.jpg	      0		1871	2980													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.2
52.jpg	      0		1804	2512													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.5
52.jpg	      0		2148	2155													Macroalgae	Drift		Open		80300000_2			41.4
52.jpg	      0		1767	3296													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.0
52.jpg	      0		1738	3125													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			62.4
52.jpg	      0		1888	3468													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.1
52.jpg	      0		1739	3649													Macroalgae	Drift		Open		80300000_2			87.8
52.jpg	      0		2019	2475													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			42.9
52.jpg	      0		1838	3274													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.1
52.jpg	      0		2116	2491													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.3
52.jpg	      0		1905	3425													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			79.4
52.jpg	      0		1722	2111													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			20.5
52.jpg	      0		1716	2719													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			43.0
52.jpg	      0		1928	2363													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.9
52.jpg	      0		1710	3780													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.9
52.jpg	      0		1645	3601													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			84.5
53.jpg	      0		1008	520													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			68.0
53.jpg	      0		919	527													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			68.8
53.jpg	      0		610	512													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.5
53.jpg	      0		678	214													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.0
53.jpg	      0		1049	1297													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			32.2
53.jpg	      0		1078	1528													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			22.2
53.jpg	      0		729	878													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			57.4
53.jpg	      0		574	17																					97.7
53.jpg	      0		1032	454													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			70.8
53.jpg	      0		587	391													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			81.2
53.jpg	      0		598	1070													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			54.0
53.jpg	      0		979	252																					80.8
53.jpg	      0		1037	1391													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			28.7
53.jpg	      0		979	1208													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			37.6
53.jpg	      0		867	499													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			71.0
53.jpg	      0		804	14													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			94.1
53.jpg	      0		1068	972													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			46.3
53.jpg	      0		550	1453													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.6
53.jpg	      0		633	818													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.4
53.jpg	      0		753	1788													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			30.0
53.jpg	      0		886	3445													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			78.6
53.jpg	      0		682	3371													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			78.7
53.jpg	      0		919	2489													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			36.2
53.jpg	      0		563	3802													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			100.0
53.jpg	      0		985	3083													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			60.5
53.jpg	      0		1016	2840													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			49.0
53.jpg	      0		603	2336													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			42.7
53.jpg	      0		1042	3181													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			64.3
53.jpg	      0		897	2199													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			27.2
53.jpg	      0		1013	2586													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			37.8
53.jpg	      0		953	2350													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			30.0
53.jpg	      0		693	3373													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			78.6
53.jpg	      0		626	3337													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			78.4
53.jpg	      0		965	2744													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			45.6
53.jpg	      0		601	2741													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			55.3
53.jpg	      0		732	2971													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			60.5
53.jpg	      0		997	2690													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			42.6
53.jpg	      0		645	2546													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			47.1
53.jpg	      0		622	3772													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			97.6
53.jpg	      0		827	3456													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			79.9
53.jpg	      0		1987	961													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			53.5
53.jpg	      0		2070	191													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			88.2
53.jpg	      0		2022	1007													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			52.7
53.jpg	      0		2007	1417													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.1
53.jpg	      0		2137	1152													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			51.1
53.jpg	      0		1746	1782													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			18.8
53.jpg	      0		2010	97													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			91.4
53.jpg	      0		1777	1592													Macroalgae	Filamentous and filiform		Open		80300930			24.2
53.jpg	      0		1874	1032													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			47.7
53.jpg	      0		2009	783													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			61.4
53.jpg	      0		1817	1663													Macroalgae	Filamentous and filiform		Open		80300930			24.1
53.jpg	      0		2109	1797													Macroalgae	Filamentous and filiform		Open		80300930			35.9
53.jpg	      0		1686	1448													Macroalgae	Filamentous and filiform		Open		80300930			26.0
53.jpg	      0		1839	318													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			78.8
53.jpg	      0		2079	1139													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.6
53.jpg	      0		2019	835													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			59.4
53.jpg	      0		1779	1420													Macroalgae	Filamentous and filiform		Open		80300930			29.9
53.jpg	      0		2138	1003													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			56.3
53.jpg	      0		1866	685													Macroalgae	Filamentous and filiform		Open		80300930			62.5
53.jpg	      0		1744	946													Macroalgae	Filamentous and filiform		Open		80300930			48.7
53.jpg	      0		2058	2972													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			61.9
53.jpg	      0		2117	3376													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			80.2
53.jpg	      0		1847	2274													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			29.6
53.jpg	      0		1906	2505													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			39.4
53.jpg	      0		2088	3229													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			73.3
53.jpg	      0		1634	2680													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			40.3
53.jpg	      0		2069	3088													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			67.0
53.jpg	      0		1747	2837													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			49.2
53.jpg	      0		1828	2772													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			48.0
53.jpg	      0		1941	2477													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			39.6
53.jpg	      0		1880	2815													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			51.0
53.jpg	      0		2047	1957													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			32.8
53.jpg	      0		1756	2644													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			41.0
53.jpg	      0		1811	2201													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			26.1
53.jpg	      0		1831	2292													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			29.6
53.jpg	      0		2030	3421													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			80.4
53.jpg	      0		2001	2792													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			53.2
53.jpg	      0		1814	3367													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			74.4
53.jpg	      0		1679	2431													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			30.2
53.jpg	      0		1913	2356													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			34.6
54.jpg	      0		678	188													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			94.7
54.jpg	      0		661	1749													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.0
54.jpg	      0		870	1852													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			24.5
54.jpg	      0		767	1692													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.7
54.jpg	      0		811	697													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.2
54.jpg	      0		799	1509													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.0
54.jpg	      0		918	652													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.3
54.jpg	      0		785	81													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.2
54.jpg	      0		872	634													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.0
54.jpg	      0		713	1512													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			38.4
54.jpg	      0		974	1322													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.0
54.jpg	      0		1015	1860													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			17.1
54.jpg	      0		700	1208													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.1
54.jpg	      0		994	22													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			98.5
54.jpg	      0		866	1130													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			47.2
54.jpg	      0		673	736													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			69.5
54.jpg	      0		1006	1080													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.3
54.jpg	      0		1031	1600													Macroalgae	Drift		Open		80300000_2			23.0
54.jpg	      0		1064	822													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.0
54.jpg	      0		547	1088													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.9
54.jpg	      0		862	3691													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.3
54.jpg	      0		1028	3396													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			76.7
54.jpg	      0		697	2641													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.2
54.jpg	      0		584	2295													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.1
54.jpg	      0		828	2958													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.9
54.jpg	      0		708	3526													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.8
54.jpg	      0		716	3109													Macroalgae	Drift		Open		80300000_2			68.4
54.jpg	      0		570	2619													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			53.0
54.jpg	      0		590	2437													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			46.5
54.jpg	      0		984	3474													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			81.1
54.jpg	      0		841	3240													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			71.8
54.jpg	      0		710	2961													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			61.9
54.jpg	      0		641	3527													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			89.2
54.jpg	      0		795	3146													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			68.3
54.jpg	      0		561	3588													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			93.7
54.jpg	      0		899	3566													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			86.7
54.jpg	      0		823	2392													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			35.7
54.jpg	      0		862	2005													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.0
54.jpg	      0		1034	3114													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			62.7
54.jpg	      0		612	2378													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			43.9
54.jpg	      0		2102	670													Macroalgae	Filamentous and filiform		Open		80300930			74.6
54.jpg	      0		1636	662													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.0
54.jpg	      0		1996	796													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			66.3
54.jpg	      0		1673	1396													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.7
54.jpg	      0		1900	1432													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.8
54.jpg	      0		2092	981													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			61.3
54.jpg	      0		1910	795													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			64.3
54.jpg	      0		1876	945													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			56.7
54.jpg	      0		2048	1855													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			36.0
54.jpg	      0		1619	29													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			97.5
54.jpg	      0		2043	512													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			80.3
54.jpg	      0		1710	1513													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.0
54.jpg	      0		2028	216													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			93.7
54.jpg	      0		1652	1314													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			34.8
54.jpg	      0		1913	1258													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.6
54.jpg	      0		1662	1528													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			25.8
54.jpg	      0		1851	320													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			85.7
54.jpg	      0		2039	1021													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			58.0
54.jpg	      0		2085	310													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			90.5
54.jpg	      0		2003	75													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			100.0
54.jpg	      0		2138	2315													Macroalgae	Drift		Open		80300000_2			45.0
54.jpg	      0		1924	2225													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			33.2
54.jpg	      0		1813	3145													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			66.6
54.jpg	      0		1876	2608													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			44.1
54.jpg	      0		2112	2811													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			59.8
54.jpg	      0		1858	2736													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			49.0
54.jpg	      0		2085	3480													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			87.8
54.jpg	      0		1648	2594													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.5
54.jpg	      0		1636	3374													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			75.3
54.jpg	      0		2029	2063													Seagrasses	Strap-like leaves	Amphibolis sp. with epiphytes algae	Open		63600903			35.6
54.jpg	      0		1766	2936													Unconsolidated	Pebble	gravel (biogenic)	Open		82001007			55.8
54.jpg	      0		1742	3375													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			76.6
54.jpg	      0		1781	2506													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			37.1
54.jpg	      0		1883	2104													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			28.9
54.jpg	      0		1708	2069													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			19.9
54.jpg	      0		2107	2626													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			52.8
54.jpg	      0		1838	3148													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			67.2
54.jpg	      0		2045	3111													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.2
54.jpg	      0		1774	2381													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			31.9
54.jpg	      0		1896	3192													Unconsolidated	Sand	mud (coarse sand)	Open		82001014			70.4
55.jpg	      0		634	1524													Seagrasses	Strap-like leaves	Posidonia sp. with epiphytes algae	Open		63600903			37.1
